file_name,num_relations,planning_time,execution_time,cost
9c_chn_ci_mc_rt_t.sql,5,-1,-1,170526.29
26b_cc_chn_ci_it2_k_mi_idx_mk_n.sql,8,-1,-1,7510.99
27b_cc_cct1_cct2_cn_ct_k_mc_mk_t.sql,9,-1,-1,3827.4
23a_cc_cct1_cn_ct_kt_mc_mi_mk_t.sql,9,-1,-1,59264.02
29b_an_cc_cct1_cct2_chn_ci_k_mi_mk_t.sql,10,-1,-1,3846.42
13d_ct_it_it2_mc_mi_miidx_t.sql,7,-1,-1,26595.22
30c_cc_cct1_cct2_ci_it1_it2_mi_mi_idx_mk_n_t.sql,11,-1,-1,13202.02
28b_cc_cct1_cct2_cn_ct_it2_mc_mi_idx.sql,8,-1,-1,17090.8
31b_ci_cn_mc_mi_idx_t.sql,5,-1,-1,10336.52
30c_cc_it2_k_mi_mi_idx_mk.sql,6,-1,-1,11243.08
6b_ci_k_mk_t.sql,4,-1,-1,12428.15
22a_k_kt_mi_idx_mk_t.sql,5,-1,-1,7493.71
33b_cn1_cn2_it1_it2_kt1_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1.sql,12,-1,-1,2418.42
29b_chn_ci_n_pi_t.sql,5,-1,-1,55691.76
31a_ci_cn_it1_mc_mi_n_t.sql,7,-1,-1,10778.23
21c_k_lt_mc_mk_ml_t.sql,6,-1,-1,3822.98
29a_an_cc_cct1_ci_it_mi.sql,6,-1,-1,202385.93
20a_ci_k_mk_n.sql,4,-1,-1,17250.94
28c_cc_cct1_cct2_cn_it2_mc_mi_mi_idx.sql,8,-1,-1,10385.92
22a_it1_k_mc_mi_mk_t.sql,6,-1,-1,7514.05
25b_it1_it2_k_mi_mi_idx_mk_t.sql,7,-1,-1,8743.6
33b_cn2_it1_it2_kt1_kt2_lt_mc2_mi_idx1_mi_idx2_ml_t1_t2.sql,12,-1,-1,2421.66
23c_cc_kt_mi_t.sql,4,-1,-1,142399.61
15a_ct_it1_k_mc_mi_mk_t.sql,7,-1,-1,80116.63
11a_k_lt_mk_ml.sql,4,-1,-1,3821.9
15c_cn_ct_mc_mk_t.sql,5,-1,-1,393373.66
19a_ci_cn_mc_rt_t.sql,5,-1,-1,123665.29
26a_cc_ci_k_mi_idx_mk.sql,5,-1,-1,14233.24
31a_ci_cn_it2_mc_mi_idx_mk.sql,6,-1,-1,10437.83
20c_cc_cct1_ci_kt_mk_t.sql,6,-1,-1,66580.07
28b_cc_cct2_cn_k_mc_mk.sql,6,-1,-1,7530.52
23c_cc_cn_it1_mc_mi_t.sql,6,-1,-1,153283.89
27a_cc_cct2_cn_ct_k_lt_mc_mi_mk_ml_t.sql,11,-1,-1,2046.42
29c_an_chn_ci_cn_it_k_mc_mi_mk_n_pi_rt_t.sql,13,-1,-1,4015.47
33b_cn1_it1_kt1_lt_mc1_mi_idx1_mi_idx2_ml_t1.sql,9,-1,-1,2412.12
27a_cc_cct1_cct2_cn_lt_mc_mi_ml.sql,8,-1,-1,2121.77
9d_an_ci_mc_n.sql,4,-1,-1,771637.42
13c_it_it2_mc_mi_miidx.sql,5,-1,-1,36222.42
29a_an_chn_ci_cn_k_mc_mk_pi_rt_t.sql,10,-1,-1,3829.36
19c_an_chn_ci_cn_mc_mi.sql,6,-1,-1,885944.46
29b_cc_cct2_ci_n_rt.sql,5,-1,-1,110357.41
9a_an_chn_ci_mc_rt.sql,5,-1,-1,155123.93
27b_cc_cct1_k_lt_mc_mi_mk_ml.sql,8,-1,-1,3826.6
19c_chn_ci_cn_mc_mi_rt_t.sql,7,-1,-1,179520.48
19a_an_chn_ci_cn_mc_n_t.sql,7,-1,-1,83410.0
19b_chn_ci_it_mc_mi_n_t.sql,7,-1,-1,55674.27
27c_cc_cct1_cct2_cn_ct_mc_mk_t.sql,8,-1,-1,17401.95
23b_cc_cct1_cn_kt_mc_mk_t.sql,7,-1,-1,67530.47
21c_cn_k_lt_mc_mk_ml_t.sql,7,-1,-1,3824.35
26c_chn_ci_it2_k_mi_idx_mk.sql,6,-1,-1,13944.49
27a_cc_cct1_cct2_cn_lt_mc_mk_ml.sql,8,-1,-1,1678.64
9a_chn_ci_cn_mc_n_rt.sql,6,-1,-1,121583.19
30b_cc_cct1_cct2_ci_it1_it2_mi_mi_idx_t.sql,9,-1,-1,17397.8
29c_an_chn_ci_k_mi_mk_t.sql,7,-1,-1,3893.3
29b_cc_cct1_it_mi.sql,4,-1,-1,192066.27
25b_ci_it1_k_mi_mk.sql,5,-1,-1,9053.86
22c_cn_ct_it2_k_mc_mi_idx_mk_t.sql,8,-1,-1,7503.37
26c_cc_cct1_cct2_chn_ci_mi_idx.sql,6,-1,-1,92834.08
30a_cc_cct1_cct2_it1_k_mi_mk_t.sql,8,-1,-1,11294.88
23b_kt_mi_mk_t.sql,4,-1,-1,258258.97
28a_it1_it2_kt_mc_mi_mi_idx_t.sql,7,-1,-1,21820.85
31c_ci_cn_it1_mc_mi_mi_idx_mk_n.sql,8,-1,-1,10841.21
9a_an_chn_ci_cn_mc_rt.sql,6,-1,-1,156727.76
27c_cc_cct1_cct2_ct_k_mc_mk.sql,7,-1,-1,3827.84
31c_ci_cn_mc_mi_mi_idx_mk_t.sql,7,-1,-1,10778.27
28a_cc_cct1_it2_k_mi_idx_mk_t.sql,7,-1,-1,7502.45
26c_cc_cct1_cct2_k_mi_idx_mk.sql,6,-1,-1,13853.28
31a_ci_it1_it2_mc_mi_mi_idx_mk_t.sql,8,-1,-1,30117.51
28c_ct_k_mc_mk.sql,4,-1,-1,7500.78
20b_cc_k_kt_mk_t.sql,5,-1,-1,12439.32
19d_chn_ci_rt_t.sql,4,-1,-1,148682.82
30c_cc_ci_it2_k_mi_mi_idx_mk_n.sql,8,-1,-1,11266.68
25a_ci_k_mi_mi_idx_mk.sql,5,-1,-1,9110.83
19a_an_ci_n_rt.sql,4,-1,-1,83407.23
24b_an_chn_ci_cn_it_mc_mi.sql,7,-1,-1,6485.28
25b_ci_k_mi_mk_n.sql,5,-1,-1,9198.36
29b_an_cc_ci_it3_k_mk_n_pi_t.sql,9,-1,-1,3830.01
24b_ci_mc_mk_n.sql,4,-1,-1,589501.64
26b_cc_cct2_ci_it2_k_mi_idx_mk.sql,7,-1,-1,7494.67
29b_cc_cct2_chn_ci_it_k_mc_mi_mk_n_pi_rt_t.sql,13,-1,-1,3951.75
26a_cc_cct1_cct2_ci_k_mk_n.sql,7,-1,-1,14358.02
8c_a1_ci_n1_rt.sql,4,-1,-1,664189.26
30c_it2_mi_mi_idx_t.sql,4,-1,-1,33850.23
21b_k_lt_mc_mk_ml_t.sql,6,-1,-1,3822.98
22d_it1_mc_mi_t.sql,4,-1,-1,261192.96
15d_at_ct_mc_mk_t.sql,5,-1,-1,277880.12
24a_ci_cn_mc_mi_mk_n_rt_t.sql,8,-1,-1,167757.19
33b_it1_it2_lt_mi_idx1_mi_idx2_ml_t1.sql,7,-1,-1,2469.3
15b_at_cn_mc_mi_t.sql,5,-1,-1,6471.91
33a_cn2_it1_it2_kt1_kt2_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1_t2.sql,13,-1,-1,3231.93
29b_cc_cn_mc_t.sql,4,-1,-1,55549.72
16b_an_ci_k_mk_t.sql,5,-1,-1,4118.51
29a_cc_cct1_k_mi_mk_t.sql,6,-1,-1,3827.0
24a_chn_ci_cn_mc_n_rt.sql,6,-1,-1,153298.98
29c_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk_n_t.sql,12,-1,-1,3831.1
7a_ci_ml_pi_t.sql,4,-1,-1,83671.44
28b_cc_cct1_cct2_it2_k_kt_mi_mi_idx_mk_t.sql,10,-1,-1,7499.11
19b_chn_ci_cn_mc_mi_rt.sql,6,-1,-1,144304.12
27a_cc_cct1_lt_ml.sql,4,-1,-1,662.57
30a_ci_it1_k_mi_mk.sql,5,-1,-1,11659.5
30c_cc_cct1_cct2_ci_it1_mi_mi_idx_mk_n.sql,9,-1,-1,54795.01
13d_ct_it_mc_miidx_t.sql,5,-1,-1,22624.19
24a_an_chn_ci_it_mc_mi.sql,6,-1,-1,265176.49
31a_ci_it2_k_mc_mi_mi_idx_mk_t.sql,8,-1,-1,11256.45
28b_cc_cct1_cn_it1_it2_k_mc_mi_mi_idx_mk.sql,10,-1,-1,7499.97
24a_an_chn_ci_k_mc_mk_n_t.sql,8,-1,-1,6260.1
33a_it1_kt1_lt_mi_idx1_ml_t1_t2.sql,7,-1,-1,3203.27
29b_cn_k_mc_mi_mk.sql,5,-1,-1,4062.25
27a_cc_cct2_cn_ct_k_lt_mc_mi_mk_ml.sql,10,-1,-1,1893.9
29c_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_rt.sql,13,-1,-1,3847.62
33b_it1_it2_lt_mc1_mi_idx1_mi_idx2_ml_t1.sql,8,-1,-1,2469.9
28b_cn_ct_it2_k_mc_mi_idx_mk_t.sql,8,-1,-1,7495.02
13c_ct_it_mc_miidx.sql,4,-1,-1,21293.92
30a_ci_k_mi_mk.sql,4,-1,-1,11797.26
22b_cn_it1_mc_mi_mi_idx.sql,5,-1,-1,219938.3
20a_cc_cct1_cct2_ci_k_kt_mk_n_t.sql,9,-1,-1,12468.41
33a_it1_lt_mi_idx1_ml_t1.sql,5,-1,-1,3189.46
16d_an_ci_k_mc_mk_n_t.sql,7,-1,-1,4194.51
28a_cc_cct1_cct2_ct_k_kt_mc_mi_mk_t.sql,10,-1,-1,7508.52
17f_ci_k_mc_mk_n.sql,5,-1,-1,4528.59
33c_lt_mi_idx1_mi_idx2_ml.sql,4,-1,-1,13091.32
29b_an_cc_cct1_chn_ci_k_mk.sql,7,-1,-1,3849.22
18a_it1_it2_mi_mi_idx.sql,4,-1,-1,34183.23
9c_an_chn_ci_mc.sql,4,-1,-1,873290.93
21c_ct_lt_mc_ml.sql,4,-1,-1,5160.04
23a_cc_cct1_mi_mk.sql,4,-1,-1,205833.88
33a_cn1_it1_it2_kt1_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1.sql,11,-1,-1,3226.8
29a_cc_ci_k_mk_t.sql,5,-1,-1,3824.85
29a_cc_cct1_mc_mi_t.sql,5,-1,-1,55568.48
24b_an_chn_ci_mc_mi_n_rt_t.sql,8,-1,-1,53091.89
20b_cc_cct1_ci_k_mk.sql,5,-1,-1,12584.62
19a_chn_ci_mc_t.sql,4,-1,-1,202439.41
20c_cc_chn_ci_kt_n_t.sql,6,-1,-1,83902.46
28c_cc_cct1_cct2_cn_it2_mc_mi_mi_idx_mk.sql,9,-1,-1,10489.76
16c_an_ci_cn_k_mc_mk_t.sql,7,-1,-1,4069.37
24b_chn_ci_cn_it_k_mc_mi_mk.sql,8,-1,-1,6490.52
29c_cc_ci_k_mk_t.sql,5,-1,-1,3831.02
27b_ct_lt_mc_mi_ml.sql,5,-1,-1,6919.29
30a_cc_cct1_ci_it1_mi_mi_idx_mk.sql,7,-1,-1,243353.73
22d_cn_it1_k_kt_mc_mi_mi_idx_mk_t.sql,9,-1,-1,7520.94
18c_ci_it1_it2_mi_mi_idx.sql,5,-1,-1,32360.48
27c_lt_mc_mi_ml.sql,4,-1,-1,13195.76
8a_ci_cn_mc_t.sql,4,-1,-1,41976.72
11c_ct_k_mc_mk.sql,4,-1,-1,6243.02
26b_cc_cct1_cct2_chn_ci_k_mk_t.sql,8,-1,-1,7581.77
29c_cc_cct1_chn_ci_cn_k_mc_mi_mk_n_pi_t.sql,12,-1,-1,3984.97
13c_it_it2_kt_mc_mi_miidx_t.sql,7,-1,-1,19242.14
22b_cn_ct_it2_mc_mi_idx_mk.sql,6,-1,-1,23617.55
29a_an_cc_ci_cn_k_mc_mk_t.sql,8,-1,-1,3826.44
26b_cc_cct1_cct2_chn_ci_k_kt_mk_t.sql,9,-1,-1,7506.89
23b_cc_cct1_it1_mc_mi.sql,5,-1,-1,198301.25
27b_cc_cct1_cn_ct_k_mc_mk_t.sql,8,-1,-1,3826.34
29c_an_cc_cct1_cct2_ci_cn_it_k_mc_mi_mk_pi_t.sql,13,-1,-1,3906.59
27b_cc_cct1_cct2_cn_lt_mc_mi_ml.sql,8,-1,-1,1265.37
13d_it_mc_mi_miidx.sql,4,-1,-1,218078.02
27c_cc_lt_mi_ml.sql,4,-1,-1,15202.24
23a_k_mc_mi_mk_t.sql,5,-1,-1,274882.22
19a_ci_it_mi_n_rt_t.sql,6,-1,-1,121585.5
27c_cc_cct1_cct2_k_lt_mc_mk_ml_t.sql,9,-1,-1,2128.68
21a_ct_lt_mc_mi_ml.sql,5,-1,-1,7123.62
12b_cn_it1_it2_mc_mi_mi_idx_t.sql,7,-1,-1,19241.57
15a_cn_ct_it1_mc_mi.sql,5,-1,-1,61542.04
20a_cc_cct1_chn_ci_k_mk_n_t.sql,8,-1,-1,13163.05
24b_an_chn_ci_it_mc_mi_mk.sql,7,-1,-1,276687.99
29b_cn_mc_mi_t.sql,4,-1,-1,55547.24
18a_ci_it1_mi_t.sql,4,-1,-1,350927.53
30a_cc_cct1_cct2_ci_it2_k_mi_mi_idx_mk_n.sql,10,-1,-1,11249.85
24b_ci_it_k_mi_mk_t.sql,6,-1,-1,7493.12
28b_cc_cct1_mc_mk_t.sql,5,-1,-1,46986.62
29a_an_cc_cct1_cct2_chn_ci_cn_mc_mk_n_rt_t.sql,12,-1,-1,17611.05
24a_chn_ci_it_k_mc_mi_mk_n_rt_t.sql,10,-1,-1,6414.42
14a_it2_k_mi_idx_mk_t.sql,5,-1,-1,7500.67
29a_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_n_rt_t.sql,13,-1,-1,21832.51
29a_an_ci_cn_it3_mc_n_pi_rt_t.sql,9,-1,-1,55605.41
15b_at_ct_mc_mk_t.sql,5,-1,-1,51663.77
11a_cn_ct_mc_t.sql,4,-1,-1,61402.11
31b_ci_cn_k_mc_mi_mi_idx_mk_n_t.sql,9,-1,-1,9567.78
25c_ci_it2_mi_idx_t.sql,4,-1,-1,28914.91
23b_cc_mi_mk_t.sql,4,-1,-1,165940.85
27c_cc_cct1_cct2_mc.sql,4,-1,-1,13615.51
31c_it2_k_mc_mi_mi_idx_mk_t.sql,7,-1,-1,11253.54
29b_cc_cct1_chn_ci_cn_mc_rt_t.sql,8,-1,-1,55552.64
27b_cc_cct1_cct2_ct_lt_mc_mi_mk_ml.sql,9,-1,-1,1247.2
10b_ci_ct_mc_t.sql,4,-1,-1,408615.33
29c_cc_cct2_k_mi_mk.sql,5,-1,-1,3854.79
15c_it1_k_mc_mi_mk.sql,5,-1,-1,273235.2
14b_it1_it2_k_mi_mi_idx_mk_t.sql,7,-1,-1,4954.88
7c_ci_it_lt_ml_n_pi.sql,6,-1,-1,60328.48
26b_cc_cct1_k_mi_idx_mk.sql,5,-1,-1,7497.74
22d_ct_it1_k_mc_mi_mk.sql,6,-1,-1,7873.23
24b_an_ci_cn_it_mc_mi_mk_t.sql,8,-1,-1,6482.1
33b_cn1_kt1_lt_mc1_ml_t1_t2.sql,7,-1,-1,6765.06
19d_ci_it_mi_rt_t.sql,5,-1,-1,266995.57
28a_cc_cct1_cct2_it2_k_mc_mi_idx_mk_t.sql,9,-1,-1,7504.11
9a_an_chn_ci_mc_rt_t.sql,6,-1,-1,158875.14
33c_cn1_lt_mc1_ml.sql,4,-1,-1,8631.71
7c_an_ci_it_pi.sql,4,-1,-1,79409.71
26c_cc_cct2_ci_k_mi_idx_mk.sql,6,-1,-1,14487.97
23b_cc_cct1_cn_ct_it1_k_mc_mi_mk_t.sql,10,-1,-1,7517.02
28a_cc_cct1_cct2_cn_ct_it1_k_kt_mc_mi_mi_idx_mk_t.sql,13,-1,-1,7512.97
27b_cn_lt_mc_mk_ml.sql,5,-1,-1,8420.36
22a_ct_it1_it2_k_mc_mi_mi_idx_mk_t.sql,9,-1,-1,7506.48
29c_cc_cct1_cct2_cn_k_mc_mk_t.sql,8,-1,-1,3827.62
16d_an_ci_cn_k_mc_mk_n.sql,7,-1,-1,5809.4
24b_an_chn_ci_cn_k_mc_mi_mk_n_rt_t.sql,11,-1,-1,6518.89
29a_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_rt_t.sql,12,-1,-1,18068.78
27c_cc_cct2_cn_mc_mi_mk_t.sql,7,-1,-1,52136.83
28c_cn_ct_k_mc_mk.sql,5,-1,-1,7520.95
26c_cc_cct1_cct2_ci_it2_k_mi_idx_mk.sql,8,-1,-1,13539.72
31b_ci_cn_it1_it2_mc_mi_mi_idx_n_t.sql,9,-1,-1,10353.17
29b_chn_ci_cn_mc_mk_n_rt_t.sql,8,-1,-1,55550.89
13a_it2_kt_mi_t.sql,4,-1,-1,270851.08
14b_it1_kt_mi_mk_t.sql,5,-1,-1,60581.16
26b_cc_cct1_cct2_it2_kt_mi_idx_mk_t.sql,8,-1,-1,9919.43
17b_ci_cn_k_mc_mk_t.sql,6,-1,-1,3921.79
7c_an_ci_it_lt_ml_pi_t.sql,7,-1,-1,86154.63
22d_k_kt_mi_mi_idx_mk_t.sql,6,-1,-1,7571.4
29b_cc_cct1_cct2_ci_k_mk_n_pi.sql,8,-1,-1,3832.57
29b_an_cc_cct2_chn_ci_it3_k_mk_n_pi_rt_t.sql,12,-1,-1,3832.92
29a_an_cc_cct1_chn_ci_cn_it3_mc_mi_mk_n_pi_rt_t.sql,14,-1,-1,55646.24
19a_chn_ci_cn_it_mc_mi_n_rt_t.sql,9,-1,-1,121591.54
28c_cn_ct_it2_mc_mi_idx.sql,5,-1,-1,21715.68
29c_cc_ci_mk_n.sql,4,-1,-1,533930.97
28a_cc_it2_k_mi_idx_mk.sql,5,-1,-1,7500.85
23b_cn_kt_mc_mi_t.sql,5,-1,-1,193315.98
31b_cn_mc_mi_t.sql,4,-1,-1,10344.19
26b_chn_ci_it2_k_mi_idx_mk_n_t.sql,8,-1,-1,7495.08
12b_cn_ct_it2_mc_mi_idx.sql,5,-1,-1,26231.43
19b_ci_mc_n_rt.sql,4,-1,-1,121530.48
24a_an_chn_ci_n_t.sql,5,-1,-1,146846.71
15c_cn_ct_k_mc_mi_mk.sql,6,-1,-1,282431.21
28b_cc_cct2_cn_it2_k_kt_mc_mi_idx_mk_t.sql,10,-1,-1,7496.61
33c_cn1_cn2_it1_kt1_kt2_lt_mc1_mc2_mi_idx1_ml_t1_t2.sql,12,-1,-1,3376.38
19a_an_chn_ci_mi_n.sql,5,-1,-1,84027.83
29b_cc_cct1_ci_it_k_mi_mk_t.sql,8,-1,-1,3830.71
28b_cc_cn_it2_mc_mi_idx.sql,5,-1,-1,17362.86
19a_chn_ci_n_t.sql,4,-1,-1,121586.78
20b_cc_cct1_cct2_ci_k_kt_mk_t.sql,8,-1,-1,12443.25
24b_an_ci_mc_mi_mk_t.sql,6,-1,-1,53072.87
24b_an_ci_mc_mk_n_rt_t.sql,7,-1,-1,53096.18
23c_cc_cct1_cn_ct_k_kt_mc_mi_mk_t.sql,10,-1,-1,64092.11
30c_ci_it2_mi_mi_idx.sql,4,-1,-1,36938.65
24b_an_ci_n_t.sql,4,-1,-1,55200.48
23b_cn_ct_kt_mc_t.sql,5,-1,-1,117589.58
23b_cc_cct1_k_mc_mk.sql,5,-1,-1,7515.02
27c_cc_cct2_cn_ct_lt_mc_ml.sql,7,-1,-1,1701.49
22b_ct_it1_it2_k_kt_mc_mi_mi_idx_mk_t.sql,10,-1,-1,7501.6
23b_cc_cn_ct_k_kt_mc_mi_mk_t.sql,9,-1,-1,7498.22
19a_an_ci_it_mi_rt.sql,5,-1,-1,263914.56
31c_ci_cn_mc_mi_mi_idx_n_t.sql,7,-1,-1,10935.05
15c_at_cn_it1_k_mc_mi_mk.sql,7,-1,-1,273284.83
28c_cc_cct2_cn_ct_k_mc_mk_t.sql,8,-1,-1,7524.07
33b_cn2_it1_lt_mc1_mc2_mi_idx1_ml_t2.sql,8,-1,-1,2583.26
19d_an_chn_ci_mc_n_rt_t.sql,7,-1,-1,158813.1
29a_cc_cct1_k_mi_mk.sql,5,-1,-1,3854.79
28c_cc_cct1_cct2_cn_ct_it2_k_mc_mi_idx_mk_t.sql,11,-1,-1,7500.56
29c_an_cc_cct1_cct2_chn_ci_cn_k_mc_mk_n.sql,11,-1,-1,3834.03
20c_cc_cct1_cct2_ci_kt_mk_t.sql,7,-1,-1,20915.98
16c_k_mc_mk_t.sql,4,-1,-1,3830.5
33b_cn2_it1_it2_lt_mc1_mc2_mi_idx1_mi_idx2_ml_t1.sql,10,-1,-1,2473.16
31b_cn_mc_mi_mk_t.sql,5,-1,-1,10343.53
29b_cc_cct2_k_mc_mi_mk_t.sql,7,-1,-1,3827.39
19a_an_ci_cn_mc_rt.sql,5,-1,-1,155412.83
23c_cc_ct_it1_k_mc_mi_mk.sql,7,-1,-1,273204.89
30a_cc_cct1_ci_it2_mi_mi_idx_n_t.sql,8,-1,-1,19409.86
29b_cc_ci_cn_mc_mk_n_t.sql,7,-1,-1,55549.95
31c_ci_cn_mc_mi_mk_n_t.sql,7,-1,-1,11139.66
19b_ci_cn_mc_mi_rt.sql,5,-1,-1,145473.24
27a_cc_cct1_cct2_k_lt_mk_ml_t.sql,8,-1,-1,3825.02
28b_it2_mc_mi_idx_t.sql,4,-1,-1,17784.1
9c_an_chn_ci_mc_n_t.sql,6,-1,-1,147448.27
24a_an_ci_cn_mc_n_rt.sql,6,-1,-1,146408.55
29b_an_cc_cct1_cct2_chn_ci_cn_k_mc_mi_mk_t.sql,12,-1,-1,3867.59
13a_ct_it_it2_mc_mi_miidx.sql,6,-1,-1,35191.79
29c_cc_k_mi_mk_t.sql,5,-1,-1,3859.84
31b_ci_k_mc_mk_n.sql,5,-1,-1,11259.58
23a_cc_k_kt_mk_t.sql,5,-1,-1,74086.94
30a_cc_ci_it1_k_mi_mk.sql,6,-1,-1,11659.98
32b_k_mk_ml_t1.sql,4,-1,-1,3825.41
27c_cc_cct1_cct2_lt_mc_mk_ml.sql,7,-1,-1,1676.55
29a_cc_cct1_cct2_ci.sql,4,-1,-1,85922.03
29b_cc_chn_ci_k_mk_n_rt_t.sql,8,-1,-1,3827.69
30b_cc_cct2_k_mk.sql,4,-1,-1,11217.94
28b_cc_cct2_cn_ct_it1_it2_k_mc_mi_mi_idx_mk_t.sql,12,-1,-1,7501.58
33a_cn2_it1_kt2_lt_mc2_mi_idx1_ml_t2.sql,8,-1,-1,3689.47
29c_cc_cn_k_mc_mi_mk.sql,6,-1,-1,4134.76
31b_ci_cn_it2_mc_mi_mi_idx_n.sql,7,-1,-1,10342.0
31a_cn_mc_mi_mk.sql,4,-1,-1,10776.25
19b_chn_ci_cn_it_mc_mi_n_t.sql,8,-1,-1,55676.17
9b_chn_ci_cn_mc_n_t.sql,6,-1,-1,89972.36
30c_ci_k_mi_idx_mk.sql,4,-1,-1,11635.95
24a_an_chn_ci_k_mi_mk.sql,6,-1,-1,6621.3
28a_cc_cct2_it2_k_mc_mi_idx_mk.sql,7,-1,-1,7502.79
27b_cc_cct1_cn_ct_lt_mc_ml_t.sql,8,-1,-1,2422.47
33b_cn1_it1_kt2_lt_mc1_mi_idx1_mi_idx2_ml_t1_t2.sql,10,-1,-1,2417.0
24b_chn_ci_cn_mc_mi.sql,5,-1,-1,6488.19
27b_cc_cct1_cn_ct_mc_t.sql,6,-1,-1,45148.29
29b_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_mk_n_pi_t.sql,14,-1,-1,26650.26
19d_an_chn_ci_cn_mc.sql,5,-1,-1,724475.94
25a_ci_it1_mi_mk_t.sql,5,-1,-1,243015.81
19b_ci_it_mi_t.sql,4,-1,-1,55655.81
24a_an_chn_ci_mc_mi.sql,5,-1,-1,962456.85
17e_cn_k_mc_mk.sql,4,-1,-1,3906.39
33a_it1_kt2_lt_mc1_mc2_mi_idx1_ml_t1_t2.sql,9,-1,-1,3694.14
29c_cc_chn_ci_mk_n_pi.sql,6,-1,-1,297225.4
29b_an_cc_cct1_cct2_ci_it_k_mi_mk_t.sql,10,-1,-1,3833.29
25a_ci_it1_k_mi_mk_t.sql,6,-1,-1,9054.36
11d_cn_k_lt_mc_mk_ml.sql,6,-1,-1,4699.52
15b_it1_mc_mi_mk.sql,4,-1,-1,90994.72
15b_it1_mi_mk_t.sql,4,-1,-1,257712.22
24b_an_chn_ci_cn_mc_mk_n_rt.sql,8,-1,-1,6480.74
33b_it2_lt_mi_idx2_ml.sql,4,-1,-1,3475.89
15c_at_cn_k_mc_mk_t.sql,6,-1,-1,248224.63
29c_an_cc_cct1_cct2_chn_ci_it_it3_mi_pi_rt.sql,11,-1,-1,54421.75
29b_an_cc_cct1_chn_ci_cn_it3_mc_n_pi_t.sql,11,-1,-1,55555.17
29c_an_cc_cct1_cct2_chn_ci_cn_k_mc_mi_mk_n_t.sql,13,-1,-1,3927.29
30a_cc_it1_k_mi_mk.sql,5,-1,-1,11658.39
15d_at_mc_mi_mk_t.sql,5,-1,-1,265318.86
9b_an_chn_ci_cn_mc_n.sql,6,-1,-1,83397.94
31c_cn_k_mc_mk_t.sql,5,-1,-1,10796.0
33a_lt_mc1_mi_idx1_mi_idx2_ml.sql,5,-1,-1,19106.98
24a_an_ci_cn_mc_t.sql,5,-1,-1,277897.03
28b_cc_cct1_cct2_cn_it2_mc_mi_idx_mk.sql,8,-1,-1,17129.78
29a_an_cc_ci_it_k_mi_mk_rt.sql,8,-1,-1,3864.86
29a_ci_k_mi_mk_n_t.sql,6,-1,-1,3849.46
29b_cc_cct1_cct2_chn_ci_it_k_mc_mi_mk_n_pi_rt_t.sql,14,-1,-1,3952.81
19b_chn_ci_mc_n_rt.sql,5,-1,-1,121531.17
29a_an_cc_cct1_cct2_chn_ci_it_it3_k_mc_mi_mk_pi.sql,13,-1,-1,3901.6
30c_cc_cct1_ci_it1_mi_mi_idx.sql,6,-1,-1,157060.01
24a_an_ci_mc_rt.sql,4,-1,-1,233053.72
29c_an_cc_cct1_cct2_chn_ci_cn_it_k_mc_mi_mk_t.sql,13,-1,-1,3874.22
25a_ci_it1_it2_k_mi_mi_idx_mk_n.sql,8,-1,-1,8771.36
14a_kt_mi_mi_idx_t.sql,4,-1,-1,117951.94
27a_cc_cct1_cn_k_lt_mc_mi_mk_ml_t.sql,10,-1,-1,3827.56
30a_cc_cct2_ci_it2_k_mi_mi_idx_mk.sql,8,-1,-1,11244.19
30c_it1_it2_mi_mi_idx_mk_t.sql,6,-1,-1,32367.59
30b_it2_mi_mi_idx_t.sql,4,-1,-1,19252.4
29a_an_cc_cct1_cct2_chn_ci_cn_it_mc_mi_mk_n_rt_t.sql,14,-1,-1,23425.41
27c_cc_cct1_cct2_cn_k_lt_mc_mi_mk_ml_t.sql,11,-1,-1,2905.06
24b_an_chn_ci_k_mc_mk.sql,6,-1,-1,7819.62
31c_cn_it1_it2_k_mc_mi_mi_idx_mk_t.sql,9,-1,-1,10438.09
28b_cn_k_mc_mk_t.sql,5,-1,-1,7524.67
29c_cc_it_mi_mk.sql,4,-1,-1,263341.39
15c_at_cn_ct_mc_mi_mk_t.sql,7,-1,-1,276748.83
31b_ci_it1_k_mi_mi_idx_mk_t.sql,7,-1,-1,11224.44
13c_ct_it_it2_kt_mc_mi_miidx_t.sql,8,-1,-1,19242.14
32a_lt_mk_ml_t1_t2.sql,5,-1,-1,87964.21
24b_ci_cn_mc_mi.sql,4,-1,-1,6487.33
29a_an_chn_ci_mc.sql,4,-1,-1,56389.71
29c_ci_cn_k_mc_mk_n_pi_rt_t.sql,9,-1,-1,3848.51
31b_ci_cn_it1_mc_mi_t.sql,6,-1,-1,10363.34
15d_at_cn_mc_mk_t.sql,5,-1,-1,239917.05
30c_ci_it1_it2_k_mi_mi_idx_mk_n.sql,8,-1,-1,11261.35
26a_it2_k_mi_idx_mk.sql,4,-1,-1,13844.21
